Year,Kommune,Species,Group,Taken game,Taken game group
2020,Jammerbugt,Råge,Kragefugle,717,2036
2020,Jammerbugt,Skarv,Kragefugle,18,2036
2020,Jammerbugt,Måge,Måger,2,99
2020,Jammerbugt,Sølvmåge,Måger,97,99
2020,Jammerbugt,Ringdue,Duer,890,890
2020,Jammerbugt,Tyrkerdue,Duer,0,890
2020,Kalundborg,Agerhøne,Hønsefugle,687,21268
2020,Kalundborg,Fasan,Hønsefugle,20581,21268
2020,Kalundborg,Atlingand,Andefugle,22,23349
2020,Kalundborg,Bjergand,Andefugle,11,23349
2020,Kalundborg,Ederfugl,Andefugle,1691,23349
2020,Kalundborg,Fløjlsand,Andefugle,14,23349
2020,Kalundborg,Gråand,Andefugle,14085,23349
2020,Kalundborg,Havlit,Andefugle,10,23349
2020,Kalundborg,Hvinand,Andefugle,43,23349
2020,Kalundborg,Knarand,Andefugle,117,23349
2020,Kalundborg,Krikand,Andefugle,4963,23349
2020,Kalundborg,Pibeand,Andefugle,1576,23349
2020,Kalundborg,Skeand,Andefugle,49,23349
2020,Kalundborg,Sortand,Andefugle,585,23349
2020,Kalundborg,Spidsand,Andefugle,48,23349
2020,Kalundborg,Taffeland,Andefugle,51,23349
2020,Kalundborg,Troldand,Andefugle,84,23349
2020,Kalundborg,Bekkasiner,Vadefugle,0,965
2020,Kalundborg,Blishøne,Vadefugle,343,965
2020,Kalundborg,Dobbeltbekkasin,Vadefugle,156,965
2020,Kalundborg,Skovsneppe,Vadefugle,466,965
2020,Kalundborg,Blisgås,Gæs,140,5271
2020,Kalundborg,Bramgås,Gæs,1127,5271
2020,Kalundborg,Canadagås,Gæs,129,5271
2020,Kalundborg,Grågås,Gæs,3835,5271
2020,Kalundborg,Gås,Gæs,0,5271
2020,Kalundborg,Kortnæbbet gås,Gæs,35,5271
2020,Kalundborg,Nilgås,Gæs,0,5271
2020,Kalundborg,Sædgås,Gæs,5,5271
2020,Kalundborg,Dådyr,Hovdyr,69,2317
2020,Kalundborg,Krondyr,Hovdyr,203,2317
2020,Kalundborg,Muflon,Hovdyr,5,2317
2020,Kalundborg,Rådyr,Hovdyr,2036,2317
2020,Kalundborg,Sika,Hovdyr,4,2317
2020,Kalundborg,Vildsvin,Hovdyr,0,2317
2020,Kalundborg,Hare,Støttetandede,851,852
2020,Kalundborg,Kanin,Støttetandede,1,852
2020,Kalundborg,Husmår,Rovdyr,18,478
2020,Kalundborg,Ilder,Rovdyr,27,478
2020,Kalundborg,Mårhund,Rovdyr,0,478
2020,Kalundborg,Ræv,Rovdyr,433,478
2020,Kalundborg,Sumpbæver,Rovdyr,0,478
2020,Kalundborg,Husskade,Kragefugle,489,5542
2020,Kalundborg,Krage,Kragefugle,3489,5542
2020,Kalundborg,Råge,Kragefugle,1467,5542
2020,Kalundborg,Skarv,Kragefugle,97,5542
2020,Kalundborg,Måge,Måger,0,436
2020,Kalundborg,Sølvmåge,Måger,436,436
2020,Kalundborg,Ringdue,Duer,17173,17220
2020,Kalundborg,Tyrkerdue,Duer,47,17220
2020,Kerteminde,Agerhøne,Hønsefugle,185,6148
2020,Kerteminde,Fasan,Hønsefugle,5963,6148
2020,Kerteminde,Atlingand,Andefugle,7,6569
2020,Kerteminde,Bjergand,Andefugle,0,6569
2020,Kerteminde,Ederfugl,Andefugle,682,6569
2020,Kerteminde,Fløjlsand,Andefugle,1,6569
2020,Kerteminde,Gråand,Andefugle,3754,6569
2020,Kerteminde,Havlit,Andefugle,1,6569
2020,Kerteminde,Hvinand,Andefugle,12,6569
2020,Kerteminde,Knarand,Andefugle,40,6569
2020,Kerteminde,Krikand,Andefugle,1158,6569
2020,Kerteminde,Pibeand,Andefugle,608,6569
2020,Kerteminde,Skeand,Andefugle,2,6569
2020,Kerteminde,Sortand,Andefugle,285,6569
2020,Kerteminde,Spidsand,Andefugle,5,6569
2020,Kerteminde,Taffeland,Andefugle,0,6569
2020,Kerteminde,Troldand,Andefugle,14,6569
2020,Kerteminde,Bekkasiner,Vadefugle,0,255
2020,Kerteminde,Blishøne,Vadefugle,44,255
2020,Kerteminde,Dobbeltbekkasin,Vadefugle,8,255
2020,Kerteminde,Skovsneppe,Vadefugle,203,255
2020,Kerteminde,Blisgås,Gæs,15,688
2020,Kerteminde,Bramgås,Gæs,169,688
2020,Kerteminde,Canadagås,Gæs,0,688
2020,Kerteminde,Grågås,Gæs,501,688
2020,Kerteminde,Gås,Gæs,0,688
2020,Kerteminde,Kortnæbbet gås,Gæs,2,688
2020,Kerteminde,Nilgås,Gæs,0,688
2020,Kerteminde,Sædgås,Gæs,1,688
2020,Kerteminde,Dådyr,Hovdyr,87,396
2020,Kerteminde,Krondyr,Hovdyr,0,396
2020,Kerteminde,Muflon,Hovdyr,0,396
2020,Kerteminde,Rådyr,Hovdyr,307,396
2020,Kerteminde,Sika,Hovdyr,0,396
2020,Kerteminde,Vildsvin,Hovdyr,2,396
2020,Kerteminde,Hare,Støttetandede,370,370
2020,Kerteminde,Kanin,Støttetandede,0,370
2020,Kerteminde,Husmår,Rovdyr,35,233
2020,Kerteminde,Ilder,Rovdyr,1,233
2020,Kerteminde,Mårhund,Rovdyr,0,233
2020,Kerteminde,Ræv,Rovdyr,197,233
2020,Kerteminde,Sumpbæver,Rovdyr,0,233
2020,Kerteminde,Husskade,Kragefugle,166,1246
2020,Kerteminde,Krage,Kragefugle,596,1246
2020,Kerteminde,Råge,Kragefugle,451,1246
2020,Kerteminde,Skarv,Kragefugle,33,1246
2020,Kerteminde,Måge,Måger,0,197
2020,Kerteminde,Sølvmåge,Måger,197,197
2020,Kerteminde,Ringdue,Duer,2265,2265
2020,Kerteminde,Tyrkerdue,Duer,0,2265
2020,Kolding,Agerhøne,Hønsefugle,197,1580
2020,Kolding,Fasan,Hønsefugle,1383,1580
2020,Kolding,Atlingand,Andefugle,0,4252
2020,Kolding,Bjergand,Andefugle,3,4252
2020,Kolding,Ederfugl,Andefugle,624,4252
2020,Kolding,Fløjlsand,Andefugle,0,4252
2020,Kolding,Gråand,Andefugle,2558,4252
2020,Kolding,Havlit,Andefugle,2,4252
2020,Kolding,Hvinand,Andefugle,151,4252
2020,Kolding,Knarand,Andefugle,9,4252
2020,Kolding,Krikand,Andefugle,581,4252
2020,Kolding,Pibeand,Andefugle,273,4252
2020,Kolding,Skeand,Andefugle,3,4252
2020,Kolding,Sortand,Andefugle,24,4252
2020,Kolding,Spidsand,Andefugle,6,4252
2020,Kolding,Taffeland,Andefugle,0,4252
2020,Kolding,Troldand,Andefugle,18,4252
2020,Kolding,Bekkasiner,Vadefugle,0,582
2020,Kolding,Blishøne,Vadefugle,4,582
2020,Kolding,Dobbeltbekkasin,Vadefugle,111,582
2020,Kolding,Skovsneppe,Vadefugle,467,582
2020,Kolding,Blisgås,Gæs,7,567
2020,Kolding,Bramgås,Gæs,57,567
2020,Kolding,Canadagås,Gæs,1,567
2020,Kolding,Grågås,Gæs,482,567
2020,Kolding,Gås,Gæs,0,567
2020,Kolding,Kortnæbbet gås,Gæs,13,567
2020,Kolding,Nilgås,Gæs,7,567
2020,Kolding,Sædgås,Gæs,0,567
2020,Kolding,Dådyr,Hovdyr,148,1441
2020,Kolding,Krondyr,Hovdyr,49,1441
2020,Kolding,Muflon,Hovdyr,0,1441
2020,Kolding,Rådyr,Hovdyr,1244,1441
2020,Kolding,Sika,Hovdyr,0,1441
2020,Kolding,Vildsvin,Hovdyr,0,1441
2020,Kolding,Hare,Støttetandede,334,473
2020,Kolding,Kanin,Støttetandede,139,473
2020,Kolding,Husmår,Rovdyr,17,998
2020,Kolding,Ilder,Rovdyr,1,998
2020,Kolding,Mårhund,Rovdyr,454,998
2020,Kolding,Ræv,Rovdyr,526,998
2020,Kolding,Sumpbæver,Rovdyr,0,998
2020,Kolding,Husskade,Kragefugle,205,2660
2020,Kolding,Krage,Kragefugle,667,2660
2020,Kolding,Råge,Kragefugle,1776,2660
2020,Kolding,Skarv,Kragefugle,12,2660
2020,Kolding,Måge,Måger,0,294
2020,Kolding,Sølvmåge,Måger,294,294
2020,Kolding,Ringdue,Duer,763,764
2020,Kolding,Tyrkerdue,Duer,1,764
2020,København,Agerhøne,Hønsefugle,0,109
2020,København,Fasan,Hønsefugle,109,109
2020,København,Atlingand,Andefugle,0,143
2020,København,Bjergand,Andefugle,0,143
2020,København,Ederfugl,Andefugle,15,143
2020,København,Fløjlsand,Andefugle,0,143
2020,København,Gråand,Andefugle,77,143
2020,København,Havlit,Andefugle,0,143
2020,København,Hvinand,Andefugle,3,143
2020,København,Knarand,Andefugle,0,143
2020,København,Krikand,Andefugle,10,143
2020,København,Pibeand,Andefugle,25,143
2020,København,Skeand,Andefugle,1,143
2020,København,Sortand,Andefugle,0,143
2020,København,Spidsand,Andefugle,0,143
2020,København,Taffeland,Andefugle,0,143
2020,København,Troldand,Andefugle,12,143
2020,København,Bekkasiner,Vadefugle,0,6
2020,København,Blishøne,Vadefugle,3,6
2020,København,Dobbeltbekkasin,Vadefugle,0,6
2020,København,Skovsneppe,Vadefugle,3,6
2020,København,Blisgås,Gæs,0,14
2020,København,Bramgås,Gæs,1,14
2020,København,Canadagås,Gæs,2,14
2020,København,Grågås,Gæs,11,14
2020,København,Gås,Gæs,0,14
2020,København,Kortnæbbet gås,Gæs,0,14
2020,København,Nilgås,Gæs,0,14
2020,København,Sædgås,Gæs,0,14
2020,København,Dådyr,Hovdyr,5,16
2020,København,Krondyr,Hovdyr,0,16
2020,København,Muflon,Hovdyr,0,16
2020,København,Rådyr,Hovdyr,11,16
2020,København,Sika,Hovdyr,0,16
2020,København,Vildsvin,Hovdyr,0,16
2020,København,Hare,Støttetandede,21,21
2020,København,Kanin,Støttetandede,0,21
2020,København,Husmår,Rovdyr,0,6
2020,København,Ilder,Rovdyr,0,6
2020,København,Mårhund,Rovdyr,0,6
2020,København,Ræv,Rovdyr,6,6
2020,København,Sumpbæver,Rovdyr,0,6
2020,København,Husskade,Kragefugle,11,14
2020,København,Krage,Kragefugle,3,14
2020,København,Råge,Kragefugle,0,14
2020,København,Skarv,Kragefugle,0,14
2020,København,Måge,Måger,0,2
2020,København,Sølvmåge,Måger,2,2
2020,København,Ringdue,Duer,42,80
2020,København,Tyrkerdue,Duer,38,80
2020,Køge,Agerhøne,Hønsefugle,403,12096
2020,Køge,Fasan,Hønsefugle,11693,12096
2020,Køge,Atlingand,Andefugle,2,5277
2020,Køge,Bjergand,Andefugle,43,5277
2020,Køge,Ederfugl,Andefugle,67,5277
2020,Køge,Fløjlsand,Andefugle,0,5277
2020,Køge,Gråand,Andefugle,4440,5277
2020,Køge,Havlit,Andefugle,0,5277
2020,Køge,Hvinand,Andefugle,1,5277
2020,Køge,Knarand,Andefugle,16,5277
2020,Køge,Krikand,Andefugle,328,5277
2020,Køge,Pibeand,Andefugle,292,5277
2020,Køge,Skeand,Andefugle,22,5277
2020,Køge,Sortand,Andefugle,1,5277
2020,Køge,Spidsand,Andefugle,49,5277
2020,Køge,Taffeland,Andefugle,2,5277
2020,Køge,Troldand,Andefugle,14,5277
2020,Køge,Bekkasiner,Vadefugle,0,277
2020,Køge,Blishøne,Vadefugle,42,277
2020,Køge,Dobbeltbekkasin,Vadefugle,21,277
2020,Køge,Skovsneppe,Vadefugle,214,277
2020,Køge,Blisgås,Gæs,3,572
2020,Køge,Bramgås,Gæs,15,572
2020,Køge,Canadagås,Gæs,4,572
2020,Køge,Grågås,Gæs,550,572
2020,Køge,Gås,Gæs,0,572
2020,Køge,Kortnæbbet gås,Gæs,0,572
2020,Køge,Nilgås,Gæs,0,572
2020,Køge,Sædgås,Gæs,0,572
2020,Køge,Dådyr,Hovdyr,57,1088
2020,Køge,Krondyr,Hovdyr,6,1088
2020,Køge,Muflon,Hovdyr,0,1088
2020,Køge,Rådyr,Hovdyr,1025,1088
2020,Køge,Sika,Hovdyr,0,1088
2020,Køge,Vildsvin,Hovdyr,0,1088
2020,Køge,Hare,Støttetandede,247,247
2020,Køge,Kanin,Støttetandede,0,247
2020,Køge,Husmår,Rovdyr,7,242
2020,Køge,Ilder,Rovdyr,8,242
2020,Køge,Mårhund,Rovdyr,0,242
2020,Køge,Ræv,Rovdyr,227,242
2020,Køge,Sumpbæver,Rovdyr,0,242
2020,Køge,Husskade,Kragefugle,358,2220
2020,Køge,Krage,Kragefugle,935,2220
2020,Køge,Råge,Kragefugle,808,2220
2020,Køge,Skarv,Kragefugle,119,2220
2020,Køge,Måge,Måger,0,18
2020,Køge,Sølvmåge,Måger,18,18
2020,Køge,Ringdue,Duer,4029,4043
2020,Køge,Tyrkerdue,Duer,14,4043
2020,Langeland,Agerhøne,Hønsefugle,29,6573
2020,Langeland,Fasan,Hønsefugle,6544,6573
2020,Langeland,Atlingand,Andefugle,0,11388
2020,Langeland,Bjergand,Andefugle,3,11388
2020,Langeland,Ederfugl,Andefugle,2199,11388
2020,Langeland,Fløjlsand,Andefugle,0,11388
2020,Langeland,Gråand,Andefugle,7276,11388
2020,Langeland,Havlit,Andefugle,13,11388
2020,Langeland,Hvinand,Andefugle,8,11388
2020,Langeland,Knarand,Andefugle,43,11388
2020,Langeland,Krikand,Andefugle,1261,11388
2020,Langeland,Pibeand,Andefugle,323,11388
2020,Langeland,Skeand,Andefugle,34,11388
2020,Langeland,Sortand,Andefugle,63,11388
2020,Langeland,Spidsand,Andefugle,31,11388
2020,Langeland,Taffeland,Andefugle,5,11388
2020,Langeland,Troldand,Andefugle,129,11388
2020,Langeland,Bekkasiner,Vadefugle,0,299
2020,Langeland,Blishøne,Vadefugle,116,299
2020,Langeland,Dobbeltbekkasin,Vadefugle,32,299
2020,Langeland,Skovsneppe,Vadefugle,151,299
2020,Langeland,Blisgås,Gæs,60,1989
2020,Langeland,Bramgås,Gæs,711,1989
2020,Langeland,Canadagås,Gæs,9,1989
2020,Langeland,Grågås,Gæs,1194,1989
2020,Langeland,Gås,Gæs,3,1989
2020,Langeland,Kortnæbbet gås,Gæs,9,1989
2020,Langeland,Nilgås,Gæs,0,1989
2020,Langeland,Sædgås,Gæs,3,1989
2020,Langeland,Dådyr,Hovdyr,812,1791
2020,Langeland,Krondyr,Hovdyr,0,1791
2020,Langeland,Muflon,Hovdyr,0,1791
2020,Langeland,Rådyr,Hovdyr,979,1791
2020,Langeland,Sika,Hovdyr,0,1791
2020,Langeland,Vildsvin,Hovdyr,0,1791
2020,Langeland,Hare,Støttetandede,186,189
2020,Langeland,Kanin,Støttetandede,3,189
2020,Langeland,Husmår,Rovdyr,117,331
2020,Langeland,Ilder,Rovdyr,0,331
2020,Langeland,Mårhund,Rovdyr,0,331
2020,Langeland,Ræv,Rovdyr,214,331
2020,Langeland,Sumpbæver,Rovdyr,0,331
2020,Langeland,Husskade,Kragefugle,26,859
2020,Langeland,Krage,Kragefugle,507,859
2020,Langeland,Råge,Kragefugle,164,859
2020,Langeland,Skarv,Kragefugle,162,859
2020,Langeland,Måge,Måger,0,128
2020,Langeland,Sølvmåge,Måger,128,128
2020,Langeland,Ringdue,Duer,1782,1795
2020,Langeland,Tyrkerdue,Duer,13,1795
2020,Lejre,Agerhøne,Hønsefugle,164,13651
2020,Lejre,Fasan,Hønsefugle,13487,13651
2020,Lejre,Atlingand,Andefugle,0,8236
2020,Lejre,Bjergand,Andefugle,4,8236
2020,Lejre,Ederfugl,Andefugle,19,8236
2020,Lejre,Fløjlsand,Andefugle,0,8236
2020,Lejre,Gråand,Andefugle,7157,8236
2020,Lejre,Havlit,Andefugle,0,8236
2020,Lejre,Hvinand,Andefugle,42,8236
2020,Lejre,Knarand,Andefugle,26,8236
2020,Lejre,Krikand,Andefugle,617,8236
2020,Lejre,Pibeand,Andefugle,290,8236
2020,Lejre,Skeand,Andefugle,3,8236
2020,Lejre,Sortand,Andefugle,9,8236
2020,Lejre,Spidsand,Andefugle,14,8236
2020,Lejre,Taffeland,Andefugle,0,8236
2020,Lejre,Troldand,Andefugle,55,8236
2020,Lejre,Bekkasiner,Vadefugle,0,200
2020,Lejre,Blishøne,Vadefugle,36,200
2020,Lejre,Dobbeltbekkasin,Vadefugle,45,200
2020,Lejre,Skovsneppe,Vadefugle,119,200
2020,Lejre,Blisgås,Gæs,16,877
2020,Lejre,Bramgås,Gæs,134,877
2020,Lejre,Canadagås,Gæs,19,877
2020,Lejre,Grågås,Gæs,705,877
2020,Lejre,Gås,Gæs,0,877
2020,Lejre,Kortnæbbet gås,Gæs,3,877
2020,Lejre,Nilgås,Gæs,0,877
2020,Lejre,Sædgås,Gæs,0,877
2020,Lejre,Dådyr,Hovdyr,99,958
2020,Lejre,Krondyr,Hovdyr,9,958
2020,Lejre,Muflon,Hovdyr,4,958
2020,Lejre,Rådyr,Hovdyr,846,958
2020,Lejre,Sika,Hovdyr,0,958
2020,Lejre,Vildsvin,Hovdyr,0,958
2020,Lejre,Hare,Støttetandede,277,277
2020,Lejre,Kanin,Støttetandede,0,277
2020,Lejre,Husmår,Rovdyr,2,285
2020,Lejre,Ilder,Rovdyr,15,285
2020,Lejre,Mårhund,Rovdyr,0,285
2020,Lejre,Ræv,Rovdyr,268,285
2020,Lejre,Sumpbæver,Rovdyr,0,285
2020,Lejre,Husskade,Kragefugle,142,2135
2020,Lejre,Krage,Kragefugle,968,2135
2020,Lejre,Råge,Kragefugle,999,2135
2020,Lejre,Skarv,Kragefugle,26,2135
2020,Lejre,Måge,Måger,0,9
2020,Lejre,Sølvmåge,Måger,9,9
2020,Lejre,Ringdue,Duer,2604,2612
2020,Lejre,Tyrkerdue,Duer,8,2612
2020,Lemvig,Agerhøne,Hønsefugle,32,656
2020,Lemvig,Fasan,Hønsefugle,624,656
2020,Lemvig,Atlingand,Andefugle,2,7603
2020,Lemvig,Bjergand,Andefugle,10,7603
2020,Lemvig,Ederfugl,Andefugle,751,7603
2020,Lemvig,Fløjlsand,Andefugle,0,7603
2020,Lemvig,Gråand,Andefugle,2110,7603
2020,Lemvig,Havlit,Andefugle,0,7603
2020,Lemvig,Hvinand,Andefugle,287,7603
2020,Lemvig,Knarand,Andefugle,6,7603
2020,Lemvig,Krikand,Andefugle,2000,7603
2020,Lemvig,Pibeand,Andefugle,1901,7603
2020,Lemvig,Skeand,Andefugle,69,7603
2020,Lemvig,Sortand,Andefugle,288,7603
2020,Lemvig,Spidsand,Andefugle,121,7603
2020,Lemvig,Taffeland,Andefugle,0,7603
2020,Lemvig,Troldand,Andefugle,58,7603
2020,Lemvig,Bekkasiner,Vadefugle,0,1875
2020,Lemvig,Blishøne,Vadefugle,4,1875
2020,Lemvig,Dobbeltbekkasin,Vadefugle,617,1875
2020,Lemvig,Skovsneppe,Vadefugle,1254,1875
2020,Lemvig,Blisgås,Gæs,12,1242
2020,Lemvig,Bramgås,Gæs,138,1242
2020,Lemvig,Canadagås,Gæs,5,1242
2020,Lemvig,Grågås,Gæs,622,1242
2020,Lemvig,Gås,Gæs,0,1242
2020,Lemvig,Kortnæbbet gås,Gæs,460,1242
2020,Lemvig,Nilgås,Gæs,5,1242
2020,Lemvig,Sædgås,Gæs,0,1242
2020,Lemvig,Dådyr,Hovdyr,98,837
2020,Lemvig,Krondyr,Hovdyr,205,837
2020,Lemvig,Muflon,Hovdyr,1,837
2020,Lemvig,Rådyr,Hovdyr,532,837
2020,Lemvig,Sika,Hovdyr,0,837
2020,Lemvig,Vildsvin,Hovdyr,1,837
2020,Lemvig,Hare,Støttetandede,206,206
2020,Lemvig,Kanin,Støttetandede,0,206
2020,Lemvig,Husmår,Rovdyr,12,811
2020,Lemvig,Ilder,Rovdyr,1,811
2020,Lemvig,Mårhund,Rovdyr,459,811
2020,Lemvig,Ræv,Rovdyr,339,811
2020,Lemvig,Sumpbæver,Rovdyr,0,811
2020,Lemvig,Husskade,Kragefugle,72,466
2020,Lemvig,Krage,Kragefugle,253,466
2020,Lemvig,Råge,Kragefugle,132,466
2020,Lemvig,Skarv,Kragefugle,9,466
2020,Lemvig,Måge,Måger,0,253
2020,Lemvig,Sølvmåge,Måger,253,253
2020,Lemvig,Ringdue,Duer,175,185
2020,Lemvig,Tyrkerdue,Duer,10,185
2020,Lolland,Agerhøne,Hønsefugle,430,28856
2020,Lolland,Fasan,Hønsefugle,28426,28856
2020,Lolland,Atlingand,Andefugle,14,18370
2020,Lolland,Bjergand,Andefugle,7,18370
2020,Lolland,Ederfugl,Andefugle,451,18370
2020,Lolland,Fløjlsand,Andefugle,1,18370
2020,Lolland,Gråand,Andefugle,13424,18370
2020,Lolland,Havlit,Andefugle,0,18370
2020,Lolland,Hvinand,Andefugle,45,18370
2020,Lolland,Knarand,Andefugle,297,18370
2020,Lolland,Krikand,Andefugle,2516,18370
2020,Lolland,Pibeand,Andefugle,1184,18370
2020,Lolland,Skeand,Andefugle,123,18370
2020,Lolland,Sortand,Andefugle,37,18370
2020,Lolland,Spidsand,Andefugle,46,18370
2020,Lolland,Taffeland,Andefugle,4,18370
2020,Lolland,Troldand,Andefugle,221,18370
2020,Lolland,Bekkasiner,Vadefugle,0,909
2020,Lolland,Blishøne,Vadefugle,257,909
2020,Lolland,Dobbeltbekkasin,Vadefugle,29,909
2020,Lolland,Skovsneppe,Vadefugle,623,909
2020,Lolland,Blisgås,Gæs,242,4562
2020,Lolland,Bramgås,Gæs,867,4562
2020,Lolland,Canadagås,Gæs,123,4562
2020,Lolland,Grågås,Gæs,3060,4562
2020,Lolland,Gås,Gæs,0,4562
2020,Lolland,Kortnæbbet gås,Gæs,81,4562
2020,Lolland,Nilgås,Gæs,4,4562
2020,Lolland,Sædgås,Gæs,185,4562
2020,Lolland,Dådyr,Hovdyr,576,1642
2020,Lolland,Krondyr,Hovdyr,5,1642
2020,Lolland,Muflon,Hovdyr,0,1642
2020,Lolland,Rådyr,Hovdyr,1002,1642
2020,Lolland,Sika,Hovdyr,7,1642
2020,Lolland,Vildsvin,Hovdyr,52,1642
2020,Lolland,Hare,Støttetandede,1293,1301
2020,Lolland,Kanin,Støttetandede,8,1301
2020,Lolland,Husmår,Rovdyr,55,477
2020,Lolland,Ilder,Rovdyr,0,477
2020,Lolland,Mårhund,Rovdyr,0,477
2020,Lolland,Ræv,Rovdyr,422,477
2020,Lolland,Sumpbæver,Rovdyr,0,477
2020,Lolland,Husskade,Kragefugle,81,1956
2020,Lolland,Krage,Kragefugle,878,1956
2020,Lolland,Råge,Kragefugle,764,1956
2020,Lolland,Skarv,Kragefugle,233,1956
2020,Lolland,Måge,Måger,0,109
2020,Lolland,Sølvmåge,Måger,109,109
2020,Lolland,Ringdue,Duer,3342,3359
2020,Lolland,Tyrkerdue,Duer,17,3359
2020,Lyngby-Taarbæk,Agerhøne,Hønsefugle,0,10
2020,Lyngby-Taarbæk,Fasan,Hønsefugle,10,10
2020,Lyngby-Taarbæk,Atlingand,Andefugle,0,94
2020,Lyngby-Taarbæk,Bjergand,Andefugle,0,94
2020,Lyngby-Taarbæk,Ederfugl,Andefugle,0,94
2020,Lyngby-Taarbæk,Fløjlsand,Andefugle,0,94
2020,Lyngby-Taarbæk,Gråand,Andefugle,94,94
2020,Lyngby-Taarbæk,Havlit,Andefugle,0,94
2020,Lyngby-Taarbæk,Hvinand,Andefugle,0,94
2020,Lyngby-Taarbæk,Knarand,Andefugle,0,94
2020,Lyngby-Taarbæk,Krikand,Andefugle,0,94
2020,Lyngby-Taarbæk,Pibeand,Andefugle,0,94
2020,Lyngby-Taarbæk,Skeand,Andefugle,0,94
2020,Lyngby-Taarbæk,Sortand,Andefugle,0,94
2020,Lyngby-Taarbæk,Spidsand,Andefugle,0,94
2020,Lyngby-Taarbæk,Taffeland,Andefugle,0,94
2020,Lyngby-Taarbæk,Troldand,Andefugle,0,94
2020,Lyngby-Taarbæk,Bekkasiner,Vadefugle,0,0
2020,Lyngby-Taarbæk,Blishøne,Vadefugle,0,0
2020,Lyngby-Taarbæk,Dobbeltbekkasin,Vadefugle,0,0
2020,Lyngby-Taarbæk,Skovsneppe,Vadefugle,0,0
2020,Lyngby-Taarbæk,Blisgås,Gæs,0,0
2020,Lyngby-Taarbæk,Bramgås,Gæs,0,0
2020,Lyngby-Taarbæk,Canadagås,Gæs,0,0
2020,Lyngby-Taarbæk,Grågås,Gæs,0,0
2020,Lyngby-Taarbæk,Gås,Gæs,0,0
2020,Lyngby-Taarbæk,Kortnæbbet gås,Gæs,0,0
2020,Lyngby-Taarbæk,Nilgås,Gæs,0,0
2020,Lyngby-Taarbæk,Sædgås,Gæs,0,0
2020,Lyngby-Taarbæk,Dådyr,Hovdyr,0,5
2020,Lyngby-Taarbæk,Krondyr,Hovdyr,0,5
2020,Lyngby-Taarbæk,Muflon,Hovdyr,0,5
2020,Lyngby-Taarbæk,Rådyr,Hovdyr,4,5
2020,Lyngby-Taarbæk,Sika,Hovdyr,1,5
2020,Lyngby-Taarbæk,Vildsvin,Hovdyr,0,5
2020,Lyngby-Taarbæk,Hare,Støttetandede,0,0
2020,Lyngby-Taarbæk,Kanin,Støttetandede,0,0
2020,Lyngby-Taarbæk,Husmår,Rovdyr,0,0
2020,Lyngby-Taarbæk,Ilder,Rovdyr,0,0
2020,Lyngby-Taarbæk,Mårhund,Rovdyr,0,0
2020,Lyngby-Taarbæk,Ræv,Rovdyr,0,0
2020,Lyngby-Taarbæk,Sumpbæver,Rovdyr,0,0
2020,Lyngby-Taarbæk,Husskade,Kragefugle,15,17
2020,Lyngby-Taarbæk,Krage,Kragefugle,2,17
2020,Lyngby-Taarbæk,Råge,Kragefugle,0,17
2020,Lyngby-Taarbæk,Skarv,Kragefugle,0,17
2020,Lyngby-Taarbæk,Måge,Måger,0,0
2020,Lyngby-Taarbæk,Sølvmåge,Måger,0,0
2020,Lyngby-Taarbæk,Ringdue,Duer,0,0
2020,Lyngby-Taarbæk,Tyrkerdue,Duer,0,0
2020,Læsø,Agerhøne,Hønsefugle,15,154
2020,Læsø,Fasan,Hønsefugle,139,154
2020,Læsø,Atlingand,Andefugle,0,1556
2020,Læsø,Bjergand,Andefugle,0,1556
2020,Læsø,Ederfugl,Andefugle,107,1556
2020,Læsø,Fløjlsand,Andefugle,0,1556
2020,Læsø,Gråand,Andefugle,638,1556
2020,Læsø,Havlit,Andefugle,0,1556
2020,Læsø,Hvinand,Andefugle,8,1556
2020,Læsø,Knarand,Andefugle,4,1556
2020,Læsø,Krikand,Andefugle,265,1556
2020,Læsø,Pibeand,Andefugle,505,1556
2020,Læsø,Skeand,Andefugle,3,1556
2020,Læsø,Sortand,Andefugle,18,1556
2020,Læsø,Spidsand,Andefugle,8,1556
2020,Læsø,Taffeland,Andefugle,0,1556
2020,Læsø,Troldand,Andefugle,0,1556
2020,Læsø,Bekkasiner,Vadefugle,0,1289
2020,Læsø,Blishøne,Vadefugle,0,1289
2020,Læsø,Dobbeltbekkasin,Vadefugle,76,1289
2020,Læsø,Skovsneppe,Vadefugle,1213,1289
2020,Læsø,Blisgås,Gæs,4,60
2020,Læsø,Bramgås,Gæs,2,60
2020,Læsø,Canadagås,Gæs,0,60
2020,Læsø,Grågås,Gæs,51,60
2020,Læsø,Gås,Gæs,0,60
2020,Læsø,Kortnæbbet gås,Gæs,3,60
2020,Læsø,Nilgås,Gæs,0,60
2020,Læsø,Sædgås,Gæs,0,60
2020,Læsø,Dådyr,Hovdyr,15,342
2020,Læsø,Krondyr,Hovdyr,0,342
2020,Læsø,Muflon,Hovdyr,0,342
2020,Læsø,Rådyr,Hovdyr,327,342
2020,Læsø,Sika,Hovdyr,0,342
2020,Læsø,Vildsvin,Hovdyr,0,342
2020,Læsø,Hare,Støttetandede,92,126
2020,Læsø,Kanin,Støttetandede,34,126
2020,Læsø,Husmår,Rovdyr,0,79
2020,Læsø,Ilder,Rovdyr,0,79
2020,Læsø,Mårhund,Rovdyr,0,79
